iter	Passed	Remaining
3224	57943	121726
3225	57960	121705
3226	57976	121683
3227	57993	121664
3228	58010	121644
3229	58028	121626
3230	58046	121608
3231	58062	121587
3232	58080	121567
3233	58097	121548
3234	58114	121528
3235	58134	121513
3236	58152	121495
3237	58168	121474
3238	58184	121452
3239	58202	121434
3240	58218	121413
3241	58234	121391
3242	58250	121368
3243	58267	121348
3244	58284	121329
3245	58302	121311
3246	58319	121289
3247	58337	121273
3248	58355	121255
3249	58372	121235
3250	58390	121217
3251	58406	121196
3252	58424	121176
3253	58441	121157
3254	58458	121137
3255	58476	121120
3256	58492	121098
3257	58509	121077
3258	58526	121058
3259	58544	121040
3260	58560	121016
3261	58577	120997
3262	58594	120977
3263	58610	120956
3264	58626	120933
3265	58643	120913
3266	58659	120892
3267	58677	120873
3268	58692	120849
3269	58707	120826
3270	58726	120811
3271	58743	120791
3272	58761	120771
3273	58777	120751
3274	58793	120729
3275	58810	120708
3276	58827	120688
3277	58845	120670
3278	58862	120650
3279	58878	120629
3280	58906	120631
3281	58924	120613
3282	58941	120593
3283	58957	120571
3284	58968	120540
3285	58985	120520
3286	59001	120497
3287	59020	120481
3288	59035	120458
3289	59051	120436
3290	59069	120417
3291	59087	120401
3292	59103	120378
3293	59120	120358
3294	59136	120337
3295	59153	120318
3296	59171	120298
3297	59187	120276
3298	59203	120256
3299	59221	120237
3300	59237	120215
3301	59253	120194
3302	59270	120173
3303	59286	120152
3304	59303	120131
3305	59322	120116
3306	59337	120091
3307	59353	120070
3308	59370	120049
3309	59386	120029
3310	59402	120007
3311	59418	119984
3312	59433	119961
3313	59450	119942
3314	59468	119924
3315	59486	119905
3316	59502	119884
3317	59520	119865
3318	59536	119844
3319	59554	119826
3320	59570	119805
3321	59587	119785
3322	59604	119765
3323	59620	119743
3324	59636	119721
3325	59655	119705
3326	59685	119711
3327	59700	119688
3328	59717	119667
3329	59733	119645
3330	59748	119622
3331	59764	119600
3332	59779	119576
3333	59796	119557
3334	59812	119535
3335	59831	119519
3336	59847	119497
3337	59865	119479
3338	59881	119459
3339	59898	119437
3340	59914	119416
3341	59931	119396
3342	59948	119377
3343	59965	119357
3344	59980	119334
3345	59996	119312
3346	60013	119291
3347	60030	119272
3348	60047	119252
3349	60065	119233
3350	60081	119212
3351	60098	119192
3352	60113	119168
3353	60125	119139
3354	60142	119120
3355	60159	119099
3356	60176	119079
3357	60192	119058
3358	60209	119038
3359	60226	119018
3360	60242	118996
3361	60269	118996
3362	60286	118978
3363	60304	118959
3364	60321	118940
3365	60338	118920
3366	60356	118902
3367	60373	118883
3368	60391	118865
3369	60409	118847
3370	60430	118835
3371	60448	118817
3372	60466	118799
3373	60483	118779
3374	60496	118753
3375	60513	118731
3376	60530	118712
3377	60546	118692
3378	60564	118672
3379	60580	118652
3380	60598	118633
3381	60616	118615
3382	60632	118595
3383	60650	118575
3384	60667	118556
3385	60682	118533
3386	60699	118513
3387	60718	118498
3388	60735	118478
3389	60752	118458
3390	60770	118440
3391	60789	118425
3392	60806	118405
3393	60823	118385
3394	60843	118370
3395	60858	118348
3396	60876	118329
3397	60893	118310
3398	60910	118291
3399	60926	118269
3400	60942	118247
3401	60959	118227
3402	60977	118209
3403	60994	118189
3404	61013	118174
3405	61033	118160
3406	61050	118140
3407	61067	118121
3408	61084	118101
3409	61105	118088
3410	61122	118070
3411	61140	118051
3412	61157	118031
3413	61183	118030
3414	61199	118008
3415	61216	117988
3416	61233	117968
3417	61249	117948
3418	61265	117925
3419	61281	117905
3420	61300	117887
3421	61316	117867
3422	61333	117847
3423	61344	117816
3424	61361	117795
3425	61379	117778
3426	61396	117759
3427	61413	117739
3428	61430	117719
3429	61448	117701
3430	61466	117683
3431	61482	117662
3432	61499	117643
3433	61517	117625
3434	61536	117609
3435	61553	117590
3436	61573	117574
3437	61590	117555
3438	61607	117535
3439	61624	117515
3440	61640	117495
3441	61657	117474
3442	61672	117452
3443	61690	117433
3444	61707	117415
3445	61724	117395
3446	61741	117375
3447	61754	117347
3448	61771	117328
3449	61787	117307
3450	61805	117289
3451	61824	117273
3452	61842	117255
3453	61859	117234
3454	61875	117214
3455	61894	117199
3456	61911	117178
3457	61927	117156
3458	61954	117157
3459	61971	117136
3460	61988	117117
3461	62005	117096
3462	62022	117077
3463	62040	117060
3464	62057	117040
3465	62074	117020
3466	62092	117003
3467	62109	116983
3468	62128	116967
3469	62146	116949
3470	62162	116929
3471	62180	116910
3472	62196	116889
3473	62216	116874
3474	62233	116856
3475	62250	116837
3476	62269	116820
3477	62287	116802
3478	62305	116785
3479	62335	116789
3480	62355	116774
3481	62373	116757
3482	62389	116735
3483	62408	116719
3484	62424	116699
3485	62441	116679
3486	62457	116657
3487	62474	116638
3488	62496	116627
3489	62512	116607
3490	62528	116584
3491	62544	116563
3492	62561	116543
3493	62578	116525
3494	62596	116506
3495	62614	116487
3496	62630	116466
3497	62646	116445
3498	62663	116426
3499	62680	116407
3500	62696	116385
3501	62714	116367
3502	62732	116348
3503	62751	116334
3504	62769	116316
3505	62787	116297
3506	62804	116278
3507	62822	116261
3508	62839	116241
3509	62857	116223
3510	62876	116208
3511	62894	116189
3512	62910	116167
3513	62928	116150
3514	62945	116131
3515	62962	116110
3516	62979	116092
3517	62999	116077
3518	63017	116060
3519	63034	116041
3520	63051	116021
3521	63069	116003
3522	63087	115985
3523	63104	115965
3524	63120	115944
3525	63137	115924
3526	63157	115910
3527	63175	115892
3528	63192	115873
3529	63209	115853
3530	63227	115835
3531	63244	115817
3532	63277	115827
3533	63293	115805
3534	63309	115784
3535	63325	115763
3536	63342	115743
3537	63360	115724
3538	63376	115703
3539	63392	115681
3540	63409	115662
3541	63425	115641
3542	63443	115622
3543	63461	115606
3544	63482	115594
3545	63502	115580
3546	63520	115562
3547	63538	115544
3548	63557	115527
3549	63574	115508
3550	63591	115489
3551	63609	115472
3552	63628	115455
3553	63648	115441
3554	63666	115422
3555	63683	115404
3556	63700	115384
3557	63718	115367
3558	63736	115348
3559	63754	115330
3560	63767	115303
3561	63782	115282
3562	63800	115263
3563	63818	115244
3564	63835	115226
3565	63852	115207
3566	63871	115191
3567	63891	115175
3568	63907	115155
3569	63925	115136
3570	63945	115122
3571	63962	115103
3572	63981	115088
3573	63998	115068
3574	64027	115071
3575	64047	115055
3576	64063	115034
3577	64079	115014
3578	64096	114994
3579	64113	114974
3580	64130	114954
3581	64147	114935
3582	64164	114916
3583	64181	114896
3584	64199	114877
3585	64217	114860
3586	64234	114840
3587	64251	114821
3588	64268	114801
3589	64287	114786
3590	64304	114767
3591	64323	114750
3592	64342	114734
3593	64359	114714
3594	64376	114696
3595	64394	114677
3596	64413	114662
3597	64432	114645
3598	64448	114624
3599	64466	114606
3600	64483	114588
3601	64502	114570
3602	64520	114553
3603	64537	114534
3604	64553	114512
3605	64568	114490
3606	64586	114472
3607	64604	114455
3608	64632	114454
3609	64649	114435
3610	64666	114416
3611	64682	114394
3612	64698	114373
3613	64715	114353
3614	64731	114332
3615	64749	114313
3616	64768	114298
3617	64786	114280
3618	64803	114260
3619	64819	114240
3620	64835	114219
3621	64851	114196
3622	64868	114177
3623	64885	114158
3624	64902	114139
3625	64919	114119
3626	64938	114102
3627	64958	114089
3628	64976	114071
3629	64993	114051
3630	65010	114032
3631	65028	114015
3632	65046	113996
3633	65062	113975
3634	65080	113958
3635	65100	113944
3636	65117	113924
3637	65135	113906
3638	65151	113885
3639	65167	113864
3640	65184	113844
3641	65201	113824
3642	65218	113805
3643	65234	113784
3644	65250	113762
3645	65266	113742
3646	65283	113721
3647	65301	113704
3648	65320	113689
3649	65338	113670
3650	65355	113651
3651	65372	113631
3652	65388	113611
3653	65407	113594
3654	65425	113576
3655	65445	113562
3656	65462	113543
3657	65480	113525
3658	65503	113516
3659	65540	113532
3660	65563	113521
3661	65585	113511
3662	65605	113498
3663	65628	113488
3664	65647	113473
3665	65664	113452
3666	65682	113434
3667	65699	113415
3668	65717	113398
3669	65738	113385
3670	65758	113371
3671	65778	113356
3672	65794	113334
3673	65809	113313
3674	65826	113293
3675	65844	113275
3676	65862	113256
3677	65878	113237
3678	65896	113219
3679	65914	113200
3680	65932	113183
3681	65951	113166
3682	65969	113149
3683	65987	113132
3684	66003	113110
3685	66019	113089
3686	66036	113070
3687	66053	113050
3688	66069	113029
3689	66090	113016
3690	66111	113003
3691	66132	112991
3692	66172	113010
3693	66190	112993
3694	66209	112977
3695	66228	112960
3696	66243	112938
3697	66259	112916
3698	66277	112898
3699	66293	112878
3700	66312	112861
3701	66329	112841
3702	66349	112827
3703	66366	112808
3704	66383	112789
3705	66401	112770
3706	66419	112754
3707	66438	112737
3708	66457	112720
3709	66475	112704
3710	66493	112685
3711	66508	112663
3712	66525	112643
3713	66540	112621
3714	66557	112601
3715	66574	112581
3716	66591	112562
3717	66610	112546
3718	66628	112528
3719	66643	112505
3720	66664	112492
3721	66683	112477
3722	66705	112465
3723	66726	112453
3724	66747	112440
3725	66767	112426
3726	66792	112419
3727	66810	112402
3728	66825	112379
3729	66841	112359
3730	66859	112341
3731	66876	112320
3732	66892	112299
3733	66910	112281
3734	66937	112278
3735	66956	112263
3736	66974	112244
3737	66990	112224
3738	67007	112205
3739	67024	112184
3740	67041	112165
3741	67058	112146
3742	67075	112126
3743	67092	112107
3744	67111	112091
3745	67132	112077
3746	67153	112065
3747	67171	112048
3748	67190	112032
3749	67211	112019
3750	67231	112005
3751	67253	111993
3752	67271	111975
3753	67288	111955
3754	67307	111940
3755	67323	111919
3756	67338	111896
3757	67354	111875
3758	67370	111854
3759	67382	111825
3760	67397	111804
3761	67415	111785
3762	67431	111764
3763	67447	111742
3764	67462	111720
3765	67477	111697
3766	67493	111677
3767	67516	111667
3768	67533	111648
3769	67551	111630
3770	67573	111619
3771	67593	111604
3772	67612	111588
3773	67632	111574
3774	67650	111556
3775	67670	111541
3776	67690	111526
3777	67710	111512
3778	67729	111495
3779	67754	111490
3780	67773	111474
3781	67792	111457
3782	67808	111436
3783	67824	111415
3784	67838	111391
3785	67854	111370
3786	67870	111348
3787	67886	111327
3788	67903	111308
3789	67920	111289
3790	67936	111268
3791	67953	111248
3792	67969	111227
3793	67985	111207
3794	68003	111188
3795	68020	111169
3796	68041	111156
3797	68061	111142
3798	68081	111126
3799	68101	111113
3800	68121	111098
3801	68143	111087
3802	68163	111072
3803	68184	111059
3804	68206	111047
3805	68225	111032
3806	68246	111018
3807	68266	111004
3808	68288	110993
3809	68309	110980
3810	68327	110961
3811	68343	110942
3812	68360	110922
3813	68375	110899
3814	68391	110878
3815	68407	110857
3816	68423	110836
3817	68438	110813
3818	68465	110810
3819	68482	110791
3820	68497	110769
3821	68513	110747
3822	68533	110732
3823	68549	110711
3824	68568	110695
3825	68586	110676
3826	68604	110660
3827	68623	110643
3828	68640	110624
3829	68656	110603
3830	68672	110582
3831	68689	110562
3832	68705	110542
3833	68722	110521
3834	68738	110500
3835	68753	110479
3836	68771	110460
3837	68792	110448
3838	68814	110436
3839	68835	110423
3840	68855	110409
3841	68883	110407
3842	68909	110401
3843	68928	110385
3844	68948	110371
3845	68970	110359
3846	68989	110344
3847	69006	110324
3848	69024	110307
3849	69042	110288
3850	69058	110268
3851	69073	110245
3852	69089	110224
3853	69105	110203
3854	69123	110185
3855	69140	110165
3856	69155	110143
3857	69171	110122
3858	69199	110120
3859	69215	110099
3860	69231	110078
3861	69250	110062
3862	69266	110040
3863	69282	110020
3864	69299	110001
3865	69318	109984
3866	69335	109965
3867	69354	109948
3868	69379	109942
3869	69400	109928
3870	69420	109914
3871	69439	109897
3872	69463	109889
3873	69483	109874
3874	69502	109859
3875	69521	109843
3876	69545	109834
3877	69565	109818
3878	69582	109799
3879	69598	109779
3880	69613	109757
3881	69630	109736
3882	69646	109716
3883	69662	109695
3884	69678	109674
3885	69697	109657
3886	69715	109639
3887	69731	109619
3888	69747	109598
3889	69765	109579
3890	69782	109560
3891	69798	109540
3892	69819	109526
3893	69840	109513
3894	69862	109502
3895	69883	109488
3896	69906	109478
3897	69927	109466
3898	69951	109456
3899	69972	109444
3900	69991	109427
3901	70007	109406
3902	70021	109383
3903	70038	109363
3904	70054	109341
3905	70070	109321
3906	70087	109301
3907	70103	109281
3908	70119	109260
3909	70135	109239
3910	70151	109218
3911	70178	109214
3912	70195	109195
3913	70210	109173
3914	70229	109155
3915	70245	109134
3916	70263	109117
3917	70280	109097
3918	70296	109077
3919	70314	109059
3920	70333	109043
3921	70352	109027
3922	70369	109008
3923	70387	108989
3924	70407	108974
3925	70423	108952
3926	70439	108932
3927	70455	108911
3928	70472	108892
3929	70489	108873
3930	70508	108856
3931	70524	108835
3932	70540	108814
3933	70556	108794
3934	70569	108768
3935	70589	108754
3936	70607	108735
3937	70623	108715
3938	70636	108689
3939	70665	108689
3940	70682	108669
3941	70698	108648
3942	70714	108626
3943	70729	108605
3944	70746	108586
3945	70763	108565
3946	70780	108547
3947	70797	108527
3948	70815	108510
3949	70833	108492
3950	70851	108474
3951	70868	108454
3952	70885	108435
3953	70904	108418
3954	70921	108399
3955	70938	108379
3956	70955	108360
3957	70973	108343
3958	70991	108324
3959	71008	108305
3960	71025	108286
3961	71044	108269
3962	71062	108252
3963	71080	108233
3964	71094	108210
3965	71114	108195
3966	71132	108178
3967	71150	108160
3968	71167	108140
3969	71179	108114
3970	71196	108094
3971	71212	108074
3972	71229	108054
3973	71246	108035
3974	71264	108017
3975	71282	107999
3976	71301	107983
3977	71322	107970
3978	71340	107951
3979	71357	107932
3980	71374	107913
3981	71390	107892
3982	71407	107872
3983	71423	107852
3984	71440	107833
3985	71458	107815
3986	71482	107806
3987	71503	107793
3988	71522	107777
3989	71539	107757
3990	71555	107736
3991	71572	107716
3992	71592	107702
3993	71608	107682
3994	71626	107663
3995	71644	107645
3996	71661	107627
3997	71679	107608
3998	71698	107591
3999	71714	107571
4000	71732	107553
4001	71748	107532
4002	71766	107515
4003	71784	107497
4004	71802	107479
4005	71819	107460
4006	71835	107440
4007	71854	107423
4008	71873	107407
4009	71891	107388
4010	71909	107371
4011	71925	107350
4012	71942	107331
4013	71959	107312
4014	71978	107295
4015	71995	107275
4016	72010	107253
4017	72028	107235
4018	72045	107216
4019	72062	107197
4020	72081	107180
4021	72098	107161
4022	72114	107141
4023	72131	107122
4024	72150	107104
4025	72166	107084
4026	72184	107066
4027	72203	107050
4028	72220	107031
4029	72248	107028
4030	72266	107010
4031	72283	106990
4032	72300	106972
4033	72319	106954
4034	72334	106933
4035	72354	106917
4036	72370	106897
4037	72388	106879
4038	72405	106860
4039	72422	106841
4040	72440	106823
4041	72459	106806
4042	72478	106791
4043	72496	106772
4044	72509	106747
4045	72525	106727
4046	72542	106708
4047	72559	106688
4048	72578	106672
4049	72597	106655
4050	72613	106634
4051	72628	106613
4052	72646	106595
4053	72664	106576
4054	72680	106556
4055	72698	106538
4056	72714	106517
4057	72730	106496
4058	72747	106477
4059	72774	106473
4060	72790	106452
4061	72807	106433
4062	72824	106414
4063	72842	106396
4064	72859	106376
4065	72875	106355
4066	72891	106335
4067	72907	106315
4068	72923	106293
4069	72939	106273
4070	72956	106254
4071	72974	106235
4072	72989	106214
4073	73007	106195
4074	73024	106176
4075	73039	106155
4076	73055	106133
4077	73071	106112
4078	73089	106094
4079	73107	106077
4080	73124	106057
4081	73141	106039
4082	73157	106018
4083	73176	106001
4084	73191	105980
4085	73210	105963
4086	73228	105945
4087	73246	105927
4088	73263	105908
4089	73279	105887
4090	73299	105873
4091	73328	105870
4092	73346	105853
4093	73362	105832
4094	73379	105813
4095	73394	105790
4096	73413	105774
4097	73424	105747
4098	73443	105730
4099	73461	105712
4100	73477	105691
4101	73495	105675
4102	73514	105657
4103	73534	105643
4104	73550	105622
4105	73565	105600
4106	73581	105580
4107	73592	105552
4108	73608	105531
4109	73621	105506
4110	73639	105487
4111	73653	105465
4112	73671	105447
4113	73691	105431
4114	73707	105412
4115	73723	105390
4116	73742	105374
4117	73759	105355
4118	73776	105336
4119	73792	105315
4120	73808	105294
4121	73824	105274
4122	73840	105254
4123	73856	105232
4124	73875	105215
4125	73887	105190
4126	73904	105170
4127	73919	105148
4128	73938	105132
4129	73957	105115
4130	73973	105096
4131	73989	105075
4132	74006	105056
4133	74024	105037
4134	74046	105025
4135	74065	105009
4136	74082	104990
4137	74100	104972
4138	74116	104951
4139	74133	104933
4140	74151	104915
4141	74167	104894
4142	74184	104875
4143	74202	104857
4144	74219	104839
4145	74236	104819
4146	74256	104803
4147	74273	104784
4148	74288	104763
4149	74305	104744
4150	74325	104729
4151	74342	104710
4152	74360	104691
4153	74377	104672
4154	74394	104653
4155	74411	104634
4156	74428	104614
4157	74446	104598
4158	74465	104581
4159	74483	104563
4160	74501	104544
4161	74516	104524
4162	74535	104507
4163	74553	104489
4164	74571	104472
4165	74587	104451
4166	74604	104431
4167	74624	104416
4168	74642	104398
4169	74659	104379
4170	74674	104358
4171	74690	104337
4172	74706	104317
4173	74722	104296
4174	74738	104276
4175	74753	104254
4176	74770	104234
4177	74786	104214
4178	74805	104198
4179	74821	104177
4180	74838	104157
4181	74854	104138
4182	74872	104120
4183	74888	104099
4184	74904	104079
4185	74921	104059
4186	74939	104041
4187	74954	104020
4188	74971	104001
4189	74987	103980
4190	75014	103974
4191	75031	103955
4192	75048	103937
4193	75064	103915
4194	75081	103896
4195	75097	103877
4196	75115	103858
4197	75131	103838
4198	75148	103819
4199	75166	103801
4200	75192	103794
4201	75209	103775
4202	75227	103757
4203	75244	103737
4204	75260	103718
4205	75277	103699
4206	75295	103681
4207	75311	103660
4208	75328	103641
4209	75344	103621
4210	75360	103601
4211	75378	103582
4212	75394	103562
4213	75412	103544
4214	75429	103524
4215	75445	103504
4216	75460	103483
4217	75477	103464
4218	75494	103445
4219	75511	103425
4220	75528	103406
4221	75539	103378
4222	75556	103359
4223	75569	103335
4224	75587	103318
4225	75605	103299
4226	75620	103278
4227	75639	103261
4228	75652	103236
4229	75668	103216
4230	75687	103201
4231	75704	103181
4232	75723	103164
4233	75741	103146
4234	75764	103136
4235	75782	103118
4236	75800	103100
4237	75816	103080
4238	75834	103062
4239	75850	103042
4240	75866	103022
4241	75884	103004
4242	75900	102983
4243	75919	102966
4244	75937	102950
4245	75955	102931
4246	75972	102913
4247	75990	102895
4248	76008	102877
4249	76025	102857
4250	76041	102837
4251	76059	102819
4252	76077	102801
4253	76094	102782
4254	76111	102763
4255	76132	102749
4256	76150	102733
4257	76167	102713
4258	76184	102694
4259	76201	102675
4260	76218	102656
4261	76236	102638
4262	76255	102621
4263	76271	102601
4264	76289	102584
4265	76320	102583
4266	76337	102564
4267	76354	102545
4268	76372	102527
4269	76389	102508
4270	76405	102487
4271	76423	102470
4272	76440	102451
4273	76457	102432
4274	76473	102412
4275	76491	102394
4276	76511	102378
4277	76529	102361
4278	76545	102341
4279	76562	102322
4280	76580	102304
4281	76597	102284
4282	76614	102265
4283	76632	102248
4284	76650	102230
4285	76671	102217
4286	76693	102203
4287	76710	102185
4288	76726	102165
4289	76744	102147
4290	76762	102128
4291	76781	102113
4292	76797	102092
4293	76814	102073
4294	76831	102054
4295	76847	102034
4296	76866	102017
4297	76887	102003
4298	76904	101984
4299	76921	101966
4300	76938	101946
4301	76954	101926
4302	76970	101905
4303	76986	101885
4304	77003	101866
4305	77021	101849
4306	77039	101831
4307	77056	101812
4308	77075	101795
4309	77092	101776
4310	77110	101758
4311	77126	101738
4312	77144	101720
4313	77156	101695
4314	77173	101675
4315	77191	101657
4316	77207	101637
4317	77225	101619
4318	77242	101601
4319	77266	101591
4320	77284	101572
4321	77300	101553
4322	77317	101533
4323	77333	101513
4324	77349	101492
4325	77365	101472
4326	77381	101452
4327	77398	101434
4328	77418	101418
4329	77436	101400
4330	77453	101381
4331	77469	101361
4332	77486	101342
4333	77503	101323
4334	77519	101302
4335	77537	101285
4336	77554	101266
4337	77573	101250
4338	77591	101232
4339	77607	101212
4340	77626	101195
4341	77643	101176
4342	77659	101155
4343	77675	101135
4344	77691	101115
4345	77708	101096
4346	77726	101078
4347	77742	101058
4348	77758	101038
4349	77785	101032
4350	77802	101013
4351	77820	100995
4352	77836	100975
4353	77853	100956
4354	77870	100936
4355	77887	100917
4356	77904	100898
4357	77923	100882
4358	77940	100863
4359	77957	100844
4360	77974	100825
4361	77993	100809
4362	78011	100790
4363	78027	100770
4364	78043	100750
4365	78060	100731
4366	78076	100710
4367	78093	100692
4368	78109	100672
4369	78127	100653
4370	78144	100634
4371	78160	100614
4372	78178	100596
4373	78193	100575
4374	78210	100555
4375	78226	100536
4376	78242	100515
4377	78260	100498
4378	78276	100477
4379	78292	100458
4380	78307	100436
4381	78320	100411
4382	78337	100393
4383	78368	100391
4384	78385	100372
4385	78402	100353
4386	78419	100334
4387	78437	100316
4388	78454	100297
4389	78472	100280
4390	78488	100260
4391	78505	100240
4392	78525	100226
4393	78544	100209
4394	78562	100191
4395	78578	100171
4396	78596	100153
4397	78613	100134
4398	78632	100118
4399	78648	100098
4400	78665	100079
4401	78682	100060
4402	78698	100039
4403	78717	100023
4404	78737	100008
4405	78754	99989
4406	78773	99973
4407	78790	99954
4408	78806	99933
4409	78825	99917
4410	78837	99892
4411	78853	99872
4412	78870	99852
4413	78886	99832
4414	78903	99813
4415	78919	99793
4416	78936	99774
4417	78954	99755
4418	78966	99730
4419	78984	99713
4420	79001	99694
4421	79021	99678
4422	79039	99661
4423	79055	99641
4424	79071	99621
4425	79088	99602
4426	79104	99582
4427	79127	99569
4428	79142	99549
4429	79158	99528
4430	79173	99507
4431	79190	99488
4432	79208	99471
4433	79227	99454
4434	79245	99436
4435	79263	99418
4436	79283	99403
4437	79299	99383
4438	79316	99364
4439	79335	99348
4440	79355	99332
4441	79373	99315
4442	79392	99299
4443	79411	99282
4444	79428	99263
4445	79445	99244
4446	79458	99220
4447	79483	99211
4448	79503	99195
4449	79519	99175
4450	79535	99155
4451	79553	99138
4452	79583	99134
4453	79600	99116
4454	79617	99097
4455	79635	99079
4456	79652	99061
4457	79668	99040
4458	79684	99020
4459	79701	99000
4460	79717	98980
4461	79734	98962
4462	79752	98945
4463	79769	98925
4464	79791	98912
4465	79807	98892
4466	79823	98872
4467	79839	98852
4468	79855	98832
4469	79872	98812
4470	79889	98793
4471	79908	98777
4472	79929	98763
4473	79946	98744
4474	79963	98726
4475	79980	98706
4476	79998	98689
4477	80015	98670
4478	80033	98652
4479	80052	98635
4480	80069	98616
4481	80085	98596
4482	80102	98578
4483	80120	98559
4484	80147	98554
4485	80163	98533
4486	80179	98512
4487	80194	98491
4488	80209	98471
4489	80227	98453
4490	80244	98434
4491	80261	98415
4492	80279	98397
4493	80297	98379
4494	80314	98360
4495	80330	98340
4496	80347	98322
4497	80363	98301
4498	80381	98283
4499	80392	98257
4500	80407	98235
4501	80425	98217
4502	80441	98198
4503	80455	98175
4504	80474	98158
4505	80490	98139
4506	80507	98119
4507	80535	98114
4508	80551	98094
4509	80567	98074
4510	80584	98055
4511	80601	98036
4512	80616	98015
4513	80635	97998
4514	80653	97980
4515	80673	97966
4516	80689	97945
4517	80706	97926
4518	80724	97909
4519	80742	97891
4520	80760	97873
4521	80777	97854
4522	80794	97836
4523	80811	97817
4524	80828	97797
4525	80843	97776
4526	80860	97758
4527	80877	97739
4528	80896	97722
4529	80913	97703
4530	80926	97679
4531	80942	97660
4532	80959	97640
4533	80975	97620
4534	80987	97595
4535	81004	97576
4536	81019	97555
4537	81036	97536
4538	81052	97516
4539	81069	97497
4540	81086	97478
4541	81103	97459
4542	81119	97439
4543	81137	97421
4544	81155	97404
4545	81171	97384
4546	81187	97364
4547	81203	97344
4548	81219	97323
4549	81237	97306
4550	81265	97300
4551	81281	97280
4552	81297	97260
4553	81313	97240
4554	81329	97220
4555	81346	97201
4556	81363	97183
4557	81383	97166
4558	81399	97147
4559	81419	97132
4560	81437	97113
4561	81453	97094
4562	81470	97075
4563	81488	97057
4564	81505	97039
4565	81525	97023
4566	81542	97004
4567	81560	96986
4568	81578	96968
4569	81602	96958
4570	81620	96941
4571	81637	96921
4572	81653	96902
4573	81671	96884
4574	81688	96865
4575	81706	96847
4576	81724	96830
4577	81743	96813
4578	81757	96791
4579	81780	96779
4580	81798	96762
4581	81816	96743
4582	81834	96726
4583	81852	96708
4584	81868	96689
4585	81887	96671
4586	81903	96651
4587	81919	96632
4588	81931	96607
4589	81948	96588
4590	81964	96568
4591	81983	96552
4592	82001	96534
4593	82017	96514
4594	82033	96493
4595	82049	96474
4596	82065	96453
4597	82081	96434
4598	82098	96414
4599	82114	96395
4600	82132	96377
4601	82150	96360
4602	82180	96356
4603	82199	96340
4604	82219	96324
4605	82236	96305
4606	82252	96285
4607	82271	96268
4608	82288	96250
4609	82304	96230
4610	82321	96211
4611	82339	96193
4612	82357	96175
4613	82374	96157
4614	82392	96139
4615	82414	96126
4616	82431	96107
4617	82449	96089
4618	82466	96071
4619	82483	96052
4620	82500	96033
4621	82518	96015
4622	82535	95997
4623	82557	95983
4624	82576	95967
4625	82595	95951
4626	82614	95934
4627	82632	95916
4628	82648	95896
4629	82666	95879
4630	82683	95860
4631	82702	95843
4632	82721	95827
4633	82738	95808
4634	82755	95788
4635	82771	95769
4636	82802	95767
4637	82822	95751
4638	82839	95732
4639	82862	95720
4640	82881	95704
4641	82900	95687
4642	82930	95683
4643	82946	95664
4644	82963	95644
4645	82980	95625
4646	82998	95608
4647	83014	95588
4648	83033	95571
4649	83050	95552
4650	83067	95533
4651	83085	95516
4652	83102	95497
4653	83119	95478
4654	83138	95462
4655	83155	95443
4656	83171	95423
4657	83189	95404
4658	83206	95387
4659	83223	95367
4660	83240	95348
4661	83258	95330
4662	83276	95313
4663	83294	95296
4664	83313	95279
4665	83332	95262
4666	83349	95243
4667	83367	95225
4668	83385	95208
4669	83404	95191
4670	83420	95172
4671	83437	95153
4672	83456	95136
4673	83473	95117
4674	83490	95098
4675	83508	95081
4676	83538	95076
4677	83554	95056
4678	83571	95037
4679	83588	95018
4680	83605	95000
4681	83624	94983
4682	83642	94966
4683	83661	94950
4684	83684	94937
4685	83702	94919
4686	83719	94900
4687	83737	94883
4688	83754	94864
4689	83772	94847
4690	83791	94830
4691	83808	94811
4692	83824	94791
4693	83843	94774
4694	83862	94758
4695	83880	94740
4696	83897	94722
4697	83915	94703
4698	83933	94686
4699	83950	94667
4700	83967	94649
4701	83984	94630
4702	84002	94612
4703	84019	94592
4704	84036	94574
4705	84054	94557
4706	84074	94541
4707	84091	94522
4708	84110	94505
4709	84128	94488
4710	84147	94471
4711	84166	94455
4712	84185	94438
4713	84204	94422
4714	84222	94404
4715	84241	94387
4716	84258	94368
4717	84276	94350
4718	84293	94332
4719	84313	94316
4720	84330	94297
4721	84347	94278
4722	84363	94259
4723	84379	94238
4724	84396	94220
4725	84415	94204
4726	84432	94185
4727	84450	94167
4728	84467	94148
4729	84483	94128
4730	84500	94109
4731	84518	94091
4732	84536	94074
4733	84556	94059
4734	84576	94042
4735	84594	94025
4736	84612	94007
4737	84630	93990
4738	84647	93971
4739	84678	93968
4740	84695	93948
4741	84712	93930
4742	84728	93910
4743	84745	93891
4744	84761	93871
4745	84778	93852
4746	84795	93834
4747	84812	93814
4748	84831	93798
4749	84848	93780
4750	84865	93761
4751	84882	93741
4752	84899	93723
4753	84918	93706
4754	84936	93688
4755	84954	93671
4756	84972	93653
4757	84989	93634
4758	85006	93616
4759	85022	93596
4760	85041	93579
4761	85057	93559
4762	85084	93551
4763	85100	93532
4764	85116	93512
4765	85134	93494
4766	85154	93478
4767	85170	93459
4768	85189	93441
4769	85218	93436
4770	85235	93417
4771	85254	93401
4772	85271	93382
4773	85289	93364
4774	85307	93347
4775	85325	93329
4776	85344	93312
4777	85364	93296
